eeg1,eeg2,eeg3,eeg4,eeg5,eeg6,eeg7,eeg8,accx,accy,accz,iso_utc,session_id,command_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,1.028,0.166,2019-03-17T21:26:02.794268,13,EyesClosed
-19716.272618326264,-9716.146852510792,7519.7303318655895,-1736.1941023104314,28875.68221994427,10164.34403232861,16047.904318321267,10904.007959843631,0.0,0.0,0.0,2019-03-17T21:26:02.809738,13,EyesClosed
-19788.06642151671,-9794.84734473793,7394.582914660325,-1902.3793223356395,28774.048837905986,10082.313130177634,15951.523596229983,10764.354260486873,0.0,0.0,0.0,2019-03-17T21:26:02.815850,13,EyesClosed
-19661.309678710662,-9665.497799575067,7406.004656076987,-2036.6015477897583,28873.37999026537,9521.306696093881,16043.813949085947,10677.450678044639,0.0,0.0,0.0,2019-03-17T21:26:02.816659,13,EyesClosed
-19569.287546788164,-9561.763353557988,7545.434837989193,-1874.7972696777904,28999.01914584865,9533.6001555443,16162.38995342135,10809.437729053227,0.0,0.0,0.0,2019-03-17T21:26:02.822340,13,EyesClosed
-19683.817885377157,-9681.591055582889,7544.451361233158,-1725.241747527331,28913.836647729477,10075.764069052228,16084.002385616588,10901.169288297808,0.0,0.0,0.0,2019-03-17T21:26:02.823029,13,EyesClosed
-19790.793334340255,-9798.535382573054,7413.090159069319,-1857.5640747027487,28788.666878779757,10127.821281888639,15961.738343446059,10776.84888563739,0.0,0.0,0.0,2019-03-17T21:26:02.829498,13,EyesClosed
-19699.173533817953,-9700.366520925347,7390.380786702727,-2032.5782337878031,28856.50442320161,9571.03932750694,16022.065701730931,10654.674250444681,0.0,0.0,0.0,2019-03-17T21:26:02.830331,13,EyesClosed
-19588.085363875078,-9580.225894478071,7517.115177764318,-1930.09548546022,28987.50799745417,9433.084360728784,16144.061522967999,10745.109408510854,0.002,1.032,0.168,2019-03-17T21:26:02.837409,13,EyesClosed
-19667.389353202507,-9660.580415794899,7559.427030018214,-1742.720811691381,28941.843383531977,9962.68659385283,16103.873086437356,10874.637767629358,0.0,0.0,0.0,2019-03-17T21:26:02.845202,13,EyesClosed
-19789.206360483928,-9790.913437713794,7441.655688483202,-1817.241527705375,28806.704736555188,10171.273073109756,15976.043459897455,10798.887705670322,0.0,0.0,0.0,2019-03-17T21:26:02.845989,13,EyesClosed
-19728.29785684322,-9717.711474622665,7378.6237691192355,-2018.8319109477893,28831.828097322956,9664.179046652203,15995.154201406742,10654.786009166957,0.0,0.0,0.0,2019-03-17T21:26:02.852076,13,EyesClosed
-19579.88227365998,-9560.13167621275,7504.10646249133,-1954.7494595944238,28985.83161662002,9402.171898147095,16136.081950197453,10728.613821102837,0.0,0.0,0.0,2019-03-17T21:26:02.852720,13,EyesClosed
-19630.508974851247,-9620.123758330794,7571.273454579527,-1754.9248641639788,28971.526500168624,9866.708203161741,16125.487223325637,10876.291796719051,0.0,0.0,0.0,2019-03-17T21:26:02.859908,13,EyesClosed
-19772.15197946453,-9776.518914284577,7469.237741141051,-1782.7080825219255,28826.88836179833,10201.358521146598,15992.650806027748,10836.885671244345,0.0,0.0,0.0,2019-03-17T21:26:02.860556,13,EyesClosed
-19750.448435598428,-9747.59575695941,7378.780231330423,-1997.3295327817839,28810.795105790512,9772.160324115792,15977.317509331408,10680.088183890366,0.0,0.0,0.0,2019-03-17T21:26:02.867873,13,EyesClosed
-19589.180599353385,-9573.498019397024,7478.826639512377,-1984.745500653446,28964.798625087577,9391.890095697654,16120.480432567649,10713.861669762335,0.0,0.0,0.0,2019-03-17T21:26:02.868674,13,EyesClosed
-19588.554750508636,-9576.515504898489,7577.263722093549,-1773.2532946173305,28997.5439307146,9772.585007260443,16152.890462027844,10874.324843206983,0.0,0.0,0.0,2019-03-17T21:26:02.875281,13,EyesClosed
-19743.877022728568,-9741.851358634396,7488.639055328257,-1758.2329223433642,28850.223583009672,10201.02324497977,16017.260076673041,10865.540607636049,0.002,1.028,0.166,2019-03-17T21:26:02.876074,13,EyesClosed
-19765.513511361303,-9756.245882063613,7376.723870840535,-1976.3635964827058,28793.941890471207,9871.267959030623,15965.44873302564,10701.411748100729,0.0,0.0,0.0,2019-03-17T21:26:02.882551,13,EyesClosed
