eeg1,eeg2,eeg3,eeg4,eeg5,eeg6,eeg7,eeg8,accx,accy,accz,iso_utc,session_id,command_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-17T21:16:57.167140,5,EyesClosed
2042.3012426258617,5491.220115568652,-5255.163342376154,-6454.334432403378,29841.121118202343,-4363.887532220785,5663.775582763623,5139.515416564395,-0.006,1.012,0.254,2019-03-17T21:16:57.183019,5,EyesClosed
1600.6754756779046,5035.110418213656,-5673.677405557323,-6862.052603012634,29574.621269061718,-3928.1849775534843,5277.984473465022,4829.474369224831,0.0,0.0,0.0,2019-03-17T21:16:57.189115,5,EyesClosed
1336.9919463386473,4766.263635905223,-5995.207249546916,-7181.056699878776,29266.6589339565,-4241.288213883426,4981.734452454383,4502.803624010518,0.0,0.0,0.0,2019-03-17T21:16:57.189623,5,EyesClosed
1740.9550238794118,5180.30735019533,-5628.6386404798795,-6825.1498729169225,29486.68950637454,-4730.232623843268,5319.759883851992,4761.949749225349,0.0,0.0,0.0,2019-03-17T21:16:57.195577,5,EyesClosed
2067.446955138082,5513.482453046138,-5240.254728824464,-6448.746496289551,29845.05502522648,-4462.838704924429,5668.64826305488,5132.228747871965,0.0,0.0,0.0,2019-03-17T21:16:57.196033,5,EyesClosed
1722.850110870613,5160.101373207734,-5539.4775318476595,-6742.157845754367,29687.385819838742,-3930.9565938659425,5392.11248065382,4933.946422808936,0.0,0.0,0.0,2019-03-17T21:16:57.201845,5,EyesClosed
1341.2387777851557,4765.70484229384,-5971.067365535184,-7170.685490451514,29307.674385031987,-4140.414791156625,4998.855888707148,4522.60726959792,0.0,0.0,0.0,2019-03-17T21:16:57.209586,5,EyesClosed
1642.406182575963,5068.548627918795,-5715.922202577854,-6924.436321787396,29422.271778854345,-4692.614637924986,5233.07981885431,4676.566085406075,-0.002,1.006,0.276,2019-03-17T21:16:57.210361,5,EyesClosed
2043.8435129932777,5478.591379951404,-5271.61422629526,-6481.849429827861,29805.626548007316,-4568.227180031202,5646.900015699865,5090.140413062622,0.0,0.0,0.0,2019-03-17T21:16:57.217070,5,EyesClosed
1778.9529894534337,5211.890365110679,-5484.983978865621,-6682.858667714438,29725.070860990392,-4011.5346326273243,5454.406792450762,4978.381690786086,0.0,0.0,0.0,2019-03-17T21:16:57.217742,5,EyesClosed
1348.1678185663009,4777.372452899511,-5945.206397200393,-7138.588385413693,29343.99596977186,-4050.2702057683714,5026.70616229846,4562.080450305993,0.0,0.0,0.0,2019-03-17T21:16:57.225407,5,EyesClosed
1559.6600246024161,4990.27281883631,-5782.262180121205,-6987.155316728988,29386.307822025756,-4604.414654304344,5176.59696061575,4632.309631384567,0.0,0.0,0.0,2019-03-17T21:16:57.226371,5,EyesClosed
2026.967945929521,5460.754687876069,-5277.0904036868105,-6502.010703326548,29782.492492496076,-4627.079323182025,5628.25866082414,5068.839200596714,0.0,0.0,0.0,2019-03-17T21:16:57.233725,5,EyesClosed
1871.0421766092988,5296.37995915174,-5365.6703669631925,-6603.174698731268,29779.072675594412,-4083.9766364069746,5529.32983986495,5051.583653877217,0.0,0.0,0.0,2019-03-17T21:16:57.234184,5,EyesClosed
