eeg1,eeg2,eeg3,eeg4,eeg5,eeg6,eeg7,eeg8,accx,accy,accz,iso_utc,session_id,command_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,1.026,0.192,2019-03-17T21:30:15.035709,19,EyesClosed
-21624.99983608721,-8537.896995293737,7059.73143097537,4062.4742582409694,21445.58238334446,16340.198080563317,5400.583791802382,11548.744028656964,0.0,0.0,0.0,2019-03-17T21:30:15.045274,19,EyesClosed
-21690.669261296902,-8619.65967651125,6957.271034392243,3914.7739308803,21367.91007136227,16267.130227938918,5316.116549505777,11430.324486532747,0.0,0.0,0.0,2019-03-17T21:30:15.051226,19,EyesClosed
-21601.821077087054,-8537.628774360273,6947.548025554183,3723.7782745097015,21483.78151461858,15767.255814940432,5394.235896377075,11275.873932346574,0.0,0.0,0.0,2019-03-17T21:30:15.051748,19,EyesClosed
-21525.892201172377,-8459.263558299966,7043.369954034085,3844.9917846908315,21574.686059318312,15769.133361474678,5481.27358928604,11369.080706725206,0.0,0.0,0.0,2019-03-17T21:30:15.058101,19,EyesClosed
-21607.721937623257,-8538.008754016013,7055.596358251138,4043.743496387422,21472.67269762429,16260.000021457676,5408.11632968382,11528.225127246991,0.0,0.0,0.0,2019-03-17T21:30:15.058510,19,EyesClosed
-21695.318424143607,-8636.244670897087,6952.487761078806,3943.004184127353,21363.99851608259,16312.638379649923,5302.638447599226,11448.384696052635,0.0,0.0,0.0,2019-03-17T21:30:15.065565,19,EyesClosed
-21633.694664680323,-8580.41001324773,6916.792025183681,3715.597536039059,21446.521156611583,15815.89321087518,5350.292366777941,11266.240330486338,0.0,0.0,0.0,2019-03-17T21:30:15.065968,19,EyesClosed
-21527.367416306428,-8472.451087528598,7020.81704387868,3791.3252462536393,21569.41104762686,15699.284160051842,5461.894626843289,11321.00210440184,0.016,1.024,0.188,2019-03-17T21:30:15.073732,19,EyesClosed
-21579.17875995383,-8521.423759630175,7071.488448558861,4023.6269263776458,21502.668738683315,16174.258729727118,5426.712981070636,11506.901563036628,0.0,0.0,0.0,2019-03-17T21:30:15.074229,19,EyesClosed
-21686.48948508376,-8636.311726130454,6980.896828281502,3985.852478248177,21372.201606297687,16356.00076389322,5309.679247102648,11476.793763255331,0.0,0.0,0.0,2019-03-17T21:30:15.081170,19,EyesClosed
