eeg1,eeg2,eeg3,eeg4,eeg5,eeg6,eeg7,eeg8,accx,accy,accz,iso_utc,session_id,command_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,1.01,0.218,2019-03-17T21:24:56.751848,11,EyesClosed
-18744.307010687233,-10930.360666556438,5748.734563438245,-2407.4169883033023,27891.244338899178,7943.027668360194,14189.490877329217,10752.8878155813,0.0,0.0,0.0,2019-03-17T21:24:56.766284,11,EyesClosed
-18700.69875725493,-10885.05368054553,5871.892675386986,-2213.6273638757903,27968.983706114737,8180.76082238684,14268.481942234272,10912.21105005873,0.0,0.0,0.0,2019-03-17T21:24:56.773514,11,EyesClosed
-18853.294116651312,-11046.23210981275,5806.29030541066,-2160.676081261168,27834.31444577151,8629.203871393665,14148.006039620166,10936.239175348184,0.0,0.0,0.0,2019-03-17T21:24:56.774217,11,EyesClosed
-18914.44848948103,-11104.123127951996,5682.327530661528,-2341.6805078602442,27745.175688883748,8455.419058253654,14059.560186810517,10782.526228729037,0.0,0.0,0.0,2019-03-17T21:24:56.780083,11,EyesClosed
-18776.851150614162,-10957.093352924985,5723.700609648301,-2428.494683324657,27863.99756240816,7967.681642494398,14163.920481672345,10730.871347292823,0.0,0.0,0.0,2019-03-17T21:24:56.780642,11,EyesClosed
-18696.02724266377,-10877.163514752809,5847.685736141889,-2262.242408066083,27968.357857269988,8072.064289100682,14259.92122410789,10867.954596037222,0.0,0.0,0.0,2019-03-17T21:24:56.788199,11,EyesClosed
-18824.77329072634,-11016.973676320753,5822.383561418482,-2156.6527672592124,27867.149158376356,8565.121420040301,14171.631833509426,10935.16629161433,0.0,0.0,0.0,2019-03-17T21:24:56.789051,11,EyesClosed
-18924.864402397205,-11127.34659044106,5690.284751687616,-2312.332667390426,27746.561497039977,8520.999076485525,14060.945994966745,10801.055824882487,0.026000000000000002,1.008,0.222,2019-03-17T21:24:56.796129,11,EyesClosed
-18804.455555016466,-10989.101050984986,5706.445062928804,-2431.2215961482043,27844.70800694323,8024.812701322163,14149.190682076298,10723.40586464475,0.0,0.0,0.0,2019-03-17T21:24:56.796815,11,EyesClosed
-18691.08750713915,-10863.8642268019,5843.260090739738,-2293.378388092326,27973.67757245035,8000.292837654691,14268.101962578532,10842.518310847081,0.0,0.0,0.0,2019-03-17T21:24:56.803223,11,EyesClosed
-18788.138781564092,-10975.578245589524,5853.676003655912,-2148.516732277481,27906.0858972175,8496.814488984883,14209.182764194342,10946.073942908519,0.0,0.0,0.0,2019-03-17T21:24:56.803862,11,EyesClosed
-18915.811945892805,-11112.169755955907,5716.36923746696,-2273.217114593639,27761.715979780674,8576.923141112702,14073.910006750824,10830.113092674386,0.0,0.0,0.0,2019-03-17T21:24:56.810790,11,EyesClosed
-18825.73441573792,-11011.005760551187,5683.690987073301,-2437.3459741289585,27812.566198416498,8085.922370662973,14117.115928782932,10714.934553496189,0.0,0.0,0.0,2019-03-17T21:24:56.811294,11,EyesClosed
-18683.59967274662,-10869.698032104736,5820.126035228495,-2329.36469666537,27968.469615992264,7946.447485261856,14263.072820076088,10822.401740837306,0.0,0.0,0.0,2019-03-17T21:24:56.818875,11,EyesClosed
-18752.979487535893,-10944.77754173011,5867.914064873942,-2149.18728461114,27938.80885110007,8423.433711938109,14244.319706478085,10963.105972183463,0.0,0.0,0.0,2019-03-17T21:24:56.819646,11,EyesClosed
-18903.764355631396,-11102.446747117847,5738.117484821973,-2230.949965828653,27778.993878244626,8629.785016749503,14099.346291940963,10883.176134011286,0.0,0.0,0.0,2019-03-17T21:24:56.825790,11,EyesClosed
-18853.227061417947,-11042.119388832974,5676.516077103148,-2414.9048226958303,27791.443799906232,8194.887124882594,14107.057643778044,10748.819798090435,0.0,0.0,0.0,2019-03-17T21:24:56.833031,11,EyesClosed
-18692.875646695575,-10870.994433283144,5801.261162908217,-2352.2975864765153,27948.91183959387,7934.735171167275,14252.813369371102,10815.740920989623,0.038,1.01,0.226,2019-03-17T21:24:56.833901,11,EyesClosed
-18724.436309866465,-10904.432642988282,5875.111326588551,-2161.7936684839333,27957.181985042334,8340.218167331,14261.016459586199,10962.927158227822,0.0,0.0,0.0,2019-03-17T21:24:56.840405,11,EyesClosed
-18882.329032698755,-11073.52358979268,5765.476020035269,-2197.064721234408,27802.843189578438,8652.0920577159,14114.925457826312,10915.317942538017,0.0,0.0,0.0,2019-03-17T21:24:56.840953,11,EyesClosed
-18877.143427985124,-11067.488618789748,5666.480143842715,-2400.7785202000764,27767.3039158945,8276.538047377831,14076.905140507835,10752.239614992097,0.0,0.0,0.0,2019-03-17T21:24:56.848666,11,EyesClosed
-18712.344016116145,-10891.021596315099,5765.2301508462615,-2390.6978834507327,27922.58148462552,7914.484490690767,14215.798880553113,10778.458211238172,0.0,0.0,0.0,2019-03-17T21:24:56.849411,11,EyesClosed
-18694.75319322982,-10880.87390433239,5871.132716075506,-2193.8460700328437,27970.25775554869,8233.510939301364,14261.15057005293,10930.58418400099,0.0,0.0,0.0,2019-03-17T21:24:56.856355,11,EyesClosed
-18848.622602060153,-11042.23114755525,5794.175659915884,-2168.990930198542,27830.425242236288,8641.698496544182,14134.304420269063,10925.7785589431,0.0,0.0,0.0,2019-03-17T21:24:56.856871,11,EyesClosed
-18869.588538359232,-11063.018269898686,5691.178821465829,-2350.08476377544,27775.708171809696,8384.340510885777,14082.157800454832,10776.312443770463,0.0,0.0,0.0,2019-03-17T21:24:56.863818,11,EyesClosed
-18721.240010409358,-10907.316018023017,5749.114543093985,-2404.6453719908445,27903.828371027517,7931.583575199077,14198.409223366883,10745.914071311245,0.0,0.0,0.0,2019-03-17T21:24:56.864630,11,EyesClosed
-18669.49572199532,-10853.157741207808,5870.752736419766,-2220.7352186125777,27986.172197600867,8139.23128118888,14277.042660360654,10895.335482994973,0.0,0.0,0.0,2019-03-17T21:24:56.871160,11,EyesClosed
-18824.460366303967,-11020.304086244594,5816.192128204361,-2155.8928079477323,27861.762387962626,8603.298199569965,14167.049725896088,10930.07009387852,0.048,1.016,0.214,2019-03-17T21:24:56.872056,11,EyesClosed
-18899.092841040238,-11098.401081371438,5687.311969675061,-2335.243205457116,27762.341828625424,8453.116828574757,14074.513503851118,10779.307577527474,0.0,0.0,0.0,2019-03-17T21:24:56.879122,11,EyesClosed
-18761.18257775099,-10947.683268509301,5723.99118232622,-2428.4052763468358,27878.928527704305,7958.919758667917,14179.23142662423,10723.539975111482,0.0,0.0,0.0,2019-03-17T21:24:56.879794,11,EyesClosed
-18669.830998162153,-10851.459008629205,5863.510771216246,-2256.788582418988,28000.67847975236,8047.477370199844,14294.141744868964,10870.614453627402,0.0,0.0,0.0,2019-03-17T21:24:56.885381,11,EyesClosed
-18798.085307846704,-10995.314835943562,5843.170683761917,-2144.8510461868104,27905.10242046147,8546.569472142395,14212.155546206897,10947.504454553658,0.0,0.0,0.0,2019-03-17T21:24:56.892618,11,EyesClosed
-18905.910123099104,-11112.862660034021,5697.169088979851,-2305.627144053834,27771.573099085464,8523.368361397786,14088.282178435586,10809.728301731146,0.0,0.0,0.0,2019-03-17T21:24:56.893199,11,EyesClosed
-18798.174714824523,-10988.631664351424,5692.341112177505,-2439.8046660190425,27853.08991111397,8018.688323341409,14159.248967081186,10719.427254131706,0.0,0.0,0.0,2019-03-17T21:24:56.900727,11,EyesClosed
-18678.235254077346,-10860.086781988954,5836.1969394918615,-2294.6524375262784,27997.281014595155,7985.2724653807245,14294.58877975807,10853.515369119094,0.0,0.0,0.0,2019-03-17T21:24:56.901272,11,EyesClosed
-18775.979432580403,-10968.671556552836,5849.742096631778,-2148.248511344017,27929.53287715112,8482.688186489127,14239.223508742274,10962.435419849804,0.0,0.0,0.0,2019-03-17T21:24:56.908661,11,EyesClosed
-18911.296893512834,-11106.827689031088,5714.916374077365,-2268.92557965822,27783.26306143559,8587.808440662437,14101.201486730753,10851.011973740098,0.0,0.0,0.0,2019-03-17T21:24:56.909091,11,EyesClosed
-18827.187279127513,-11021.198156022807,5677.633664325913,-2443.1350759428833,27825.016120078104,8100.942742936939,14136.114911569943,10725.842204790379,0.044,1.022,0.218,2019-03-17T21:24:56.915335,11,EyesClosed
-18678.54817849972,-10869.116886748898,5804.7703867877,-2356.4550109452025,27967.866118891972,7926.196804785348,14266.984375355767,10811.561144776482,0.0,0.0,0.0,2019-03-17T21:24:56.916043,11,EyesClosed
-18741.580097863687,-10930.539480512081,5853.117210044528,-2180.569133826391,27937.221877243745,8384.429917863597,14242.822139599579,10940.038971905586,0.0,0.0,0.0,2019-03-17T21:24:56.924740,11,EyesClosed
-18897.327053228266,-11095.651816803434,5729.6014701845015,-2245.3891927467816,27783.374820157867,8619.793786977982,14103.928399554301,10864.937110535755,0.0,0.0,0.0,2019-03-17T21:24:56.925198,11,EyesClosed
-18853.87526200715,-11047.819083669077,5660.422821095326,-2431.333354870481,27788.895701038327,8193.903648126561,14107.862306578436,10721.953001255155,0.0,0.0,0.0,2019-03-17T21:24:56.932780,11,EyesClosed
-18700.430536321466,-10885.366604967905,5769.968720670787,-2390.831993917465,27937.557153410573,7898.346531194035,14245.72786637877,10767.37174598834,0.0,0.0,0.0,2019-03-17T21:24:56.933617,11,EyesClosed
-18720.27888539778,-10906.01961684461,5855.665308912434,-2190.873288020288,27957.91959260936,8291.245495229423,14268.817218401102,10916.949619883255,0.0,0.0,0.0,2019-03-17T21:24:56.938931,11,EyesClosed
-18881.03263152035,-11077.971586939286,5750.388592527937,-2211.280430707983,27805.45834367971,8624.554708546963,14127.84476612148,10875.420078685294,0.0,0.0,0.0,2019-03-17T21:24:56.939687,11,EyesClosed
-18884.407744933098,-11079.446802073337,5647.682326755801,-2414.1895668732604,27765.404017615798,8266.703279817495,14084.772954556103,10709.905410993744,0.0,0.0,0.0,2019-03-17T21:24:56.945149,11,EyesClosed
