eeg1,eeg2,eeg3,eeg4,eeg5,eeg6,eeg7,eeg8,accx,accy,accz,iso_utc,session_id,command_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-17T21:26:31.545163,14,EyesOpen
-21122.018530609435,-10205.180669448457,7911.3105429781135,-1528.278175387165,27313.630558685134,10686.458431060128,15047.395533012812,11235.104350460095,-0.002,1.022,0.158,2019-03-17T21:26:31.561080,14,EyesOpen
-21241.10862506731,-10337.838272790703,7904.001522541228,-1384.3999963283536,27208.48795276737,11224.107292188084,14955.418104579223,11329.585174272677,0.0,0.0,0.0,2019-03-17T21:26:31.566849,14,EyesOpen
-21344.776015851025,-10448.188835166555,7768.169971486327,-1525.9982974527238,27081.619451239047,11247.04018199923,14833.466986831068,11204.840088467608,0.0,0.0,0.0,2019-03-17T21:26:31.567328,14,EyesOpen
-21247.992962359545,-10343.202691459977,7742.398410129358,-1701.6830088714373,27155.491966663834,10694.30389336394,14895.56013292791,11080.005595684719,0.0,0.0,0.0,2019-03-17T21:26:31.574034,14,EyesOpen
-21122.309103287353,-10211.103881729112,7877.313539661592,-1577.0049782997346,27292.374049708134,10597.677302083648,15023.680332145732,11187.919817914943,0.0,0.0,0.0,2019-03-17T21:26:31.581658,14,EyesOpen
-21200.80842981439,-10301.494336306374,7917.4125692144125,-1385.6293422733954,27230.25855186684,11127.793625330165,14975.91465424474,11324.153700370038,0.0,0.0,0.0,2019-03-17T21:26:31.582371,14,EyesOpen
-21343.099635016875,-10446.713620032504,7787.012492062151,-1483.3288172875425,27078.244337826294,11284.434650472958,14836.395065354714,11231.952754491896,0.0,0.0,0.0,2019-03-17T21:26:31.588966,14,EyesOpen
-21275.195035361652,-10373.086973796722,7732.854215246942,-1680.2253341943426,27123.79719302621,10772.914978613255,14868.067487247883,11091.449688845836,0.004,1.024,0.156,2019-03-17T21:26:31.589559,14,EyesOpen
-21135.60839123826,-10218.479957399364,7853.93361496134,-1604.3188100241198,27276.079628000218,10543.586080501806,15006.804765081975,11167.356213016059,0.0,0.0,0.0,2019-03-17T21:26:31.596427,14,EyesOpen
-21189.029060486446,-10280.617806985118,7916.093816291549,-1402.4378541037863,27245.05540669625,11017.085435043029,14987.694023572687,11318.275191578292,0.0,0.0,0.0,2019-03-17T21:26:31.597202,14,EyesOpen
-21328.258076698552,-10431.290916358343,7812.4040737633795,-1441.7545726006715,27098.27150085825,11309.826232174186,14854.388219641236,11272.163542766993,0.0,0.0,0.0,2019-03-17T21:26:31.604349,14,EyesOpen
-21300.74307927407,-10397.137450830633,7721.566584297012,-1662.1204211855438,27098.07033515815,10862.634880856858,14849.113207949784,11110.515726866213,0.0,0.0,0.0,2019-03-17T21:26:31.604850,14,EyesOpen
-21157.088417659812,-10239.69176288745,7821.92591690134,-1646.116572155544,27254.666656812034,10512.427748731106,14991.694985830187,11144.06569529363,0.0,0.0,0.0,2019-03-17T21:26:31.612977,14,EyesOpen
-21169.851263743793,-10262.334080020677,7912.092854034049,-1432.1209707404341,27266.915412773542,10902.599799942947,15008.481145916123,11303.5677437267,0.0,0.0,0.0,2019-03-17T21:26:31.613707,14,EyesOpen
-21313.528277102505,-10420.96441041999,7823.669352968855,-1418.2628891781437,27113.94007372142,11297.979807612874,14870.70499309361,11294.470583733391,0.0,0.0,0.0,2019-03-17T21:26:31.619205,14,EyesOpen
-21320.747890561568,-10420.271506341876,7716.895069705853,-1630.9173859259352,27078.758427948767,10953.31590811204,14832.12588216375,11130.699352109355,0.0,0.0,0.0,2019-03-17T21:26:31.619832,14,EyesOpen
-21176.981470225033,-10265.642138200063,7785.783146117109,-1672.8939620130018,27225.51998204231,10506.146908539165,14963.330622116402,11116.327180424594,0.0,0.0,0.0,2019-03-17T21:26:31.627152,14,EyesOpen
-21149.19825186709,-10238.12714077558,7898.9276765498735,-1468.8225351360484,27277.55484313427,10790.438746266216,15016.527773920034,11275.337490479647,0.008,1.022,0.16,2019-03-17T21:26:31.627836,14,EyesOpen
-21294.618701293315,-10399.14910783161,7832.945326917807,-1411.0879792079902,27129.60864658459,11262.84286532913,14886.082993278862,11298.80682215772,0.0,0.0,0.0,2019-03-17T21:26:31.634161,14,EyesOpen
-21330.1356232328,-10440.566890307295,7715.285744105071,-1607.8727373925135,27061.72639867382,11042.052333599608,14819.072463401852,11143.797474360166,0.0,0.0,0.0,2019-03-17T21:26:31.641120,14,EyesOpen
-21197.85799954629,-10295.906400192547,7751.6520323338555,-1707.33800021863,27186.963222856906,10519.580306956805,14927.254906565537,11083.403060841925,0.0,0.0,0.0,2019-03-17T21:26:31.641985,14,EyesOpen
-21133.932010404114,-10229.856995327114,7881.470964130279,-1519.8068642386038,27277.800712323275,10679.261169345518,15013.800861096486,11234.456149870892,0.0,0.0,0.0,2019-03-17T21:26:31.648620,14,EyesOpen
-21255.88312815227,-10359.38535444562,7862.382574365446,-1395.6205720449177,27168.79125461474,11214.630152539034,14918.582429716878,11315.257706076825,0.0,0.0,0.0,2019-03-17T21:26:31.649175,14,EyesOpen
-21340.149204748777,-10451.698059046037,7727.9368314667745,-1567.5278386506843,27063.96157311935,11124.083235750584,14815.451480800091,11170.753678173265,0.0,0.0,0.0,2019-03-17T21:26:31.656714,14,EyesOpen
-21215.20295324361,-10318.168737670034,7737.793950771565,-1704.856956584091,27175.09444655114,10579.639444308215,14910.267580779504,11082.754860252722,0.0,0.0,0.0,2019-03-17T21:26:31.657409,14,EyesOpen
-21118.55401021886,-10205.314779915188,7871.613844825488,-1551.2557686872208,27291.770552607843,10598.169040461666,15017.466547187156,11213.333751360626,0.0,0.0,0.0,2019-03-17T21:26:31.664726,14,EyesOpen
-21225.82003185988,-10318.99575221488,7876.5088768612,-1396.7158075232278,27199.90488289653,11140.400009202958,14939.593069504866,11320.510366023824,0.0,0.0,0.0,2019-03-17T21:26:31.665237,14,EyesOpen
-21338.45047217017,-10455.184931181066,7741.504340351145,-1534.5813673235616,27069.54950923318,11190.6914342274,14817.55254477889,11202.068472155152,0.006,1.028,0.158,2019-03-17T21:26:31.671140,14,EyesOpen
-21246.942430370145,-10358.67009862305,7713.989342926663,-1712.657715398993,27143.220858957873,10644.72772416207,14878.595158886334,11078.753897995222,0.0,0.0,0.0,2019-03-17T21:26:31.671567,14,EyesOpen
-21125.57245797783,-10233.008591295313,7839.270870598659,-1606.3528187695526,27276.34784893368,10517.345132511275,15003.139078991304,11173.815867163643,0.0,0.0,0.0,2019-03-17T21:26:31.679323,14,EyesOpen
-21200.540208880928,-10312.558449811751,7884.108469976005,-1410.9762204857136,27222.703662240943,11046.410923768393,14962.77182850502,11312.463738019913,0.0,0.0,0.0,2019-03-17T21:26:31.680159,14,EyesOpen
-21347.94996356368,-10465.466733630506,7755.340070168981,-1499.2432593397211,27069.705971444368,11231.885699258532,14819.184222124128,11223.347332876603,0.0,0.0,0.0,2019-03-17T21:26:31.687384,14,EyesOpen
