eeg1,eeg2,eeg3,eeg4,eeg5,eeg6,eeg7,eeg8,accx,accy,accz,iso_utc,session_id,command_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-17T21:15:23.589404,2,EyesOpen
7848.323327103059,16553.970164533876,-4786.156688470446,-4427.768817874053,35941.29215971138,-3703.572297522104,7954.71763071032,4800.7523775997615,-0.012,1.006,0.268,2019-03-17T21:15:23.604769,2,EyesOpen
7743.493645607668,16481.30464330967,-4875.876590714049,-4479.446051054722,35889.27965036388,-3319.5693277799282,7899.307656205614,4799.679493865907,0.0,0.0,0.0,2019-03-17T21:15:23.610872,2,EyesOpen
7550.754553169555,16303.004777789687,-5088.888715373125,-4668.16182949088,35709.68338366549,-3216.036047462946,7708.6249242573895,4635.617689563953,0.0,0.0,0.0,2019-03-17T21:15:23.617105,2,EyesOpen
7599.570763059946,16323.166051288374,-5055.226988223432,-4666.574855634553,35721.97684311591,-3606.0069329746884,7720.851328474442,4593.417596032333,0.0,0.0,0.0,2019-03-17T21:15:23.617549,2,EyesOpen
7782.340977470992,16487.898407923985,-4861.549122518197,-4495.963990207194,35881.45653980452,-3781.602237415581,7896.938371293351,4733.294812833645,0.0,0.0,0.0,2019-03-17T21:15:23.624376,2,EyesOpen
7734.374133869903,16468.005355358764,-4894.070910700669,-4495.98634195165,35869.028969887375,-3434.3231838134748,7891.864525301997,4775.092574965069,0.0,0.0,0.0,2019-03-17T21:15:23.624795,2,EyesOpen
7570.893474923787,16320.439138464826,-5071.074375042245,-4643.4408001233105,35730.55991298675,-3194.265448363477,7750.7132590667325,4668.474753913254,0.0,0.0,0.0,2019-03-17T21:15:23.632447,2,EyesOpen
7576.414355804248,16300.322568455049,-5079.411575724074,-4685.730300632751,35709.906901110044,-3527.082923302999,7724.449959331747,4598.312628068045,-0.006,1.006,0.274,2019-03-17T21:15:23.632906,2,EyesOpen
7771.656843621355,16464.429076245913,-4881.173954149956,-4521.064999230504,35871.73353096647,-3788.0171880742537,7892.579781124567,4725.739923207751,0.0,0.0,0.0,2019-03-17T21:15:23.640514,2,EyesOpen
7788.085375796006,16500.773012730242,-4856.095296871102,-4467.4655160266775,35911.51963609691,-3492.2365536971756,7938.400857257946,4814.364589973044,0.0,0.0,0.0,2019-03-17T21:15:23.641004,2,EyesOpen
7609.65139980929,16352.37978129146,-5036.563281603251,-4613.511814297654,35771.93299197352,-3175.7582039544827,7792.980407831718,4716.776873681173,0.0,0.0,0.0,2019-03-17T21:15:23.647380,2,EyesOpen
7569.999405145575,16296.187495730817,-5088.709901417483,-4691.675864657863,35708.83401737619,-3426.0753901094668,7724.785235498576,4617.065741666048,0.0,0.0,0.0,2019-03-17T21:15:23.648260,2,EyesOpen
7718.571450540001,16419.7255873353,-4931.152454752023,-4572.205790544247,35826.53830367784,-3784.396205472494,7852.190178893827,4689.26187625669,0.0,0.0,0.0,2019-03-17T21:15:23.655260,2,EyesOpen
7790.991102575195,16499.342501085102,-4844.740610687806,-4468.761917205085,35911.51963609691,-3571.3840808134178,7952.325994053602,4808.597839903574,0.0,0.0,0.0,2019-03-17T21:15:23.655833,2,EyesOpen
