eeg1,eeg2,eeg3,eeg4,eeg5,eeg6,eeg7,eeg8,accx,accy,accz,iso_utc,session_id,command_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,1.016,0.246,2019-03-17T21:19:07.844344,8,EyesOpen
-7158.839065890202,-4236.057905680884,-3086.2841708998885,-6353.639823632219,22803.42850725991,930.3690112077012,7211.231554893441,5248.256653339464,0.0,0.0,0.0,2019-03-17T21:19:07.850611,8,EyesOpen
-6968.312796153164,-4043.3411649872264,-2987.087129007236,-6304.063654430349,22907.76645037728,288.24809649563986,7340.849320989767,5251.587063263305,0.0,0.0,0.0,2019-03-17T21:19:07.851542,8,EyesOpen
-6701.1200429344235,-3775.433155945916,-2699.286067400702,-6031.551186031245,23172.500511705937,141.4418389131831,7604.108167184373,5500.674903473247,0.0,0.0,0.0,2019-03-17T21:19:07.856817,8,EyesOpen
-6860.778553578682,-3931.0236490993084,-2760.1722192969587,-6047.063296683228,23106.24994114041,758.7523172798535,7513.673009118201,5530.469778832171,0.0,0.0,0.0,2019-03-17T21:19:07.857499,8,EyesOpen
-7149.5183884523385,-4225.776103231443,-3049.917882671104,-6321.118035449748,22839.28070536622,987.9471049245722,7243.194549464531,5284.6676450571595,0.0,0.0,0.0,2019-03-17T21:19:07.863143,8,EyesOpen
-7046.186273835454,-4121.86284325872,-3036.015097619903,-6352.9245678096495,22863.532348100227,388.74153956670045,7293.105994833231,5213.119711055721,0.0,0.0,0.0,2019-03-17T21:19:07.863687,8,EyesOpen
-6738.782732341616,-3810.391284274016,-2734.7582858512746,-6071.985491750896,23138.525860133872,82.45558529562776,7577.464887793647,5452.842170338889,0.0,0.0,0.0,2019-03-17T21:19:07.871215,8,EyesOpen
-6795.846735936015,-3873.557314104714,-2710.05960822816,-6003.209174061915,23152.696866118535,636.8906065095194,7567.07132662193,5551.949805253721,0.004,1.02,0.254,2019-03-17T21:19:07.879078,8,EyesOpen
-7115.186108968986,-4196.942352884096,-3013.0375043198474,-6277.286264572891,22872.09306622661,1008.2648406344463,7274.352881235228,5317.48000591755,0.0,0.0,0.0,2019-03-17T21:19:07.879574,8,EyesOpen
-7087.961684222422,-4169.136782781695,-3067.3745950906987,-6375.410422731688,22825.735548226305,502.556622333124,7250.905901301611,5189.493917166462,0.0,0.0,0.0,2019-03-17T21:19:07.886389,8,EyesOpen
-6763.973148342747,-3845.0588399241974,-2779.640588717531,-6119.080617318227,23093.956481689987,60.081489095865386,7532.068494804918,5399.712073768625,0.0,0.0,0.0,2019-03-17T21:19:07.887055,8,EyesOpen
-6734.558252639563,-3821.455397779393,-2675.81673572263,-5977.392909216036,23180.524787965394,519.4545411413361,7599.235486893116,5560.734040824657,0.0,0.0,0.0,2019-03-17T21:19:07.893688,8,EyesOpen
-7063.553579277227,-4148.617881371722,-2962.2096374284793,-6219.75287434493,22915.611912681095,1014.7468465264853,7316.083588133287,5360.3283000383735,0.0,0.0,0.0,2019-03-17T21:19:07.894227,8,EyesOpen
-7144.288080249797,-4209.436978034613,-3107.1607002211454,-6392.59891421782,22792.900835621458,622.9654697138632,7213.176156661053,5172.931274525079,0.0,0.0,0.0,2019-03-17T21:19:07.901709,8,EyesOpen
-6837.331573645065,-3896.065520771208,-2841.666679581008,-6166.287501607836,23040.692274652993,73.96192240261107,7482.089994202852,5348.459523732606,0.0,0.0,0.0,2019-03-17T21:19:07.902476,8,EyesOpen
-6732.390133427398,-3801.6294004475358,-2664.350290817057,-5959.17623748496,23194.82990441679,396.63170535942385,7618.659152824778,5560.510523380104,0.0,0.0,0.0,2019-03-17T21:19:07.909692,8,EyesOpen
