eeg1,eeg2,eeg3,eeg4,eeg5,eeg6,eeg7,eeg8,accx,accy,accz,iso_utc,session_id,command_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-17T21:17:33.433544,6,EyesOpen
-302.2179367802068,1934.454075629005,-5793.795680260144,-8007.1101197135595,28758.782596443012,-2865.2030664924464,4197.3893877732025,4778.490040122276,0.004,1.008,0.262,2019-03-17T21:17:33.443792,6,EyesOpen
-327.9000911593546,1893.0362931533211,-5842.433076194892,-8093.544315522232,28711.7768778535,-3049.850827437738,4136.592642854767,4681.5952279085195,0.0,0.0,0.0,2019-03-17T21:17:33.451008,6,EyesOpen
-204.89844142179984,1991.9874658569654,-5723.298278248105,-8046.829169610641,28809.02931797854,-3521.539690678083,4223.205652619083,4685.97616982176,0.0,0.0,0.0,2019-03-17T21:17:33.451405,6,EyesOpen
-151.2989582179735,2044.35760311575,-5653.2926146140835,-7944.748752683253,28872.843548398443,-3395.9452385837126,4292.987798808551,4790.04589200567,0.0,0.0,0.0,2019-03-17T21:17:33.457702,6,EyesOpen
-267.3939189188384,1961.1197067641863,-5757.89877866492,-7969.223912861814,28792.39962010379,-2904.184508822502,4220.657553751177,4805.75916835775,0.0,0.0,0.0,2019-03-17T21:17:33.458275,6,EyesOpen
-323.7873701795781,1918.7184475324689,-5820.573070117602,-8052.931195846939,28732.988683341588,-2954.274768146845,4159.972567555019,4720.889594660949,0.0,0.0,0.0,2019-03-17T21:17:33.466519,6,EyesOpen
-206.3513048113948,2004.2809253073842,-5723.3206299925605,-8040.525977674244,28810.593940090414,-3447.4660095531954,4223.719742741554,4695.498012959721,0.0,0.0,0.0,2019-03-17T21:17:33.466909,6,EyesOpen
-124.18629219368604,2087.675283870135,-5640.9097481858435,-7945.464008505823,28886.232243327173,-3458.0830881694665,4303.962505336107,4785.128508225502,0.0,1.006,0.252,2019-03-17T21:17:33.473179,6,EyesOpen
-230.3794301008499,2003.9456491405547,-5735.1223510649625,-7956.952805155851,28815.55602735949,-2966.5235241083533,4250.69829829911,4818.499662697275,0.0,0.0,0.0,2019-03-17T21:17:33.473722,6,EyesOpen
-327.16248359232947,1916.7961975093124,-5838.588576148579,-8058.921463360962,28727.333691994394,-2902.508127988354,4162.185390256094,4729.025629642681,0.0,0.0,0.0,2019-03-17T21:17:33.481188,6,EyesOpen
-227.5631102994812,1968.7640033679013,-5754.23309257425,-8058.4073732384895,28797.65228005079,-3373.5934941284054,4214.376713559236,4689.5748006790645,0.0,0.0,0.0,2019-03-17T21:17:33.481855,6,EyesOpen
-147.05212677146517,2056.3157863993392,-5650.364536090438,-7969.447430306367,28887.036906127563,-3515.415312697329,4302.911973346707,4760.653348046941,0.0,0.0,0.0,2019-03-17T21:17:33.489298,6,EyesOpen
-243.11992444037492,1989.77464315589,-5728.729752150745,-7970.00622391775,28822.820344307467,-3067.84398172426,4253.514618100478,4800.260639221745,0.0,0.0,0.0,2019-03-17T21:17:33.489754,6,EyesOpen
-342.87575994441033,1892.7680722198575,-5846.478741941302,-8063.347108763112,28719.108250034842,-2878.927037588005,4154.742259352477,4723.772969695684,0.0,0.0,0.0,2019-03-17T21:17:33.495829,6,EyesOpen
-258.4755728811709,1959.3092154633066,-5785.6596452784115,-8079.328606048657,28769.243212848094,-3300.771510693015,4191.913210381653,4671.961626048283,0.0,0.0,0.0,2019-03-17T21:17:33.496655,6,EyesOpen
-125.3038794164514,2075.024196508431,-5655.572492548525,-7979.326901355613,28882.61126072541,-3547.0206793571333,4304.923630347685,4743.867187961005,0.0,0.0,0.0,2019-03-17T21:17:33.503006,6,EyesOpen
-180.78090915452353,2034.2099111330406,-5697.839641313511,-7946.603947473043,28850.93883883224,-3147.8408751298043,4287.578676650367,4804.798043346173,0.0,0.0,0.0,2019-03-17T21:17:33.511069,6,EyesOpen
-301.8156053800113,1922.2723749008626,-5826.518634142713,-8028.25486996828,28744.700997436168,-2846.807580805729,4184.000692844474,4744.470685061298,-0.002,1.008,0.252,2019-03-17T21:17:33.511923,6,EyesOpen
-282.39193944834943,1956.4928956619378,-5801.462328608314,-8069.337376277134,28765.30930582396,-3198.802852487904,4187.420509746135,4674.353262705,0.0,0.0,0.0,2019-03-17T21:17:33.518751,6,EyesOpen
-170.34264449389514,2052.6724520531243,-5679.60061783798,-7994.034349207205,28867.076798328973,-3551.6474904593815,4281.834278325353,4714.005257368714,0.0,0.0,0.0,2019-03-17T21:17:33.519384,6,EyesOpen
-185.7876999125123,2027.482036051993,-5697.370254679949,-7944.324069538602,28859.6113156809,-3242.9475477871356,4281.744871347531,4782.982740757792,0.0,0.0,0.0,2019-03-17T21:17:33.525465,6,EyesOpen
-309.66106768382406,1925.356915635695,-5826.697448098355,-8013.972105261339,28751.92061089523,-2851.635557608075,4180.536172453902,4748.493999063254,0.0,0.0,0.0,2019-03-17T21:17:33.526371,6,EyesOpen
-306.7329891601788,1924.5969563242147,-5835.39227669147,-8077.205190325402,28739.940075867187,-3110.468758400531,4159.838457088287,4667.960663790782,0.0,0.0,0.0,2019-03-17T21:17:33.534752,6,EyesOpen
-174.00833058456547,2038.3896873461829,-5688.206039453273,-8001.321017899635,28861.980600593164,-3523.6854581457924,4275.46403115559,4705.288077031145,0.0,0.0,0.0,2019-03-17T21:17:33.535256,6,EyesOpen
-156.90924607625558,2061.1214114572304,-5645.804780221556,-7921.480586705278,28898.48099928868,-3310.069836386423,4320.793368910953,4800.104177010558,0.0,0.0,0.0,2019-03-17T21:17:33.541420,6,EyesOpen
-298.21697452270683,1939.1479419646196,-5787.581895301569,-7995.397805618979,28780.68730600921,-2872.3332729736894,4213.728512970032,4772.119792952513,0.0,0.0,0.0,2019-03-17T21:17:33.542037,6,EyesOpen
-342.7416494776785,1898.9595054339775,-5840.1308465159955,-8086.659978229997,28730.10530830685,-3029.9130713836043,4158.989090798985,4677.326044717556,0.0,0.0,0.0,2019-03-17T21:17:33.548443,6,EyesOpen
-201.9703628981546,2019.7259807260016,-5708.993161796709,-8033.753399104286,28842.869859083876,-3491.4318908967844,4256.50975185749,4691.944085591327,-0.01,1.004,0.25,2019-03-17T21:17:33.548965,6,EyesOpen
-130.55653936344856,2073.683091841113,-5640.775637719112,-7934.891633378463,28908.427525571293,-3392.3913112153186,4325.196662568648,4793.5327641406975,0.0,0.0,0.0,2019-03-17T21:17:33.556200,6,EyesOpen
-279.06152952450867,1963.7348608654572,-5763.553770012113,-7974.521276297722,28809.07402146745,-2910.286535058801,4238.136617915227,4793.912743796438,0.0,0.0,0.0,2019-03-17T21:17:33.556858,6,EyesOpen
-349.0671931585304,1903.4075025805835,-5843.505959928747,-8071.036108855737,28735.64854093177,-2946.5634163097643,4157.692689620578,4693.061672814092,0.0,0.0,0.0,2019-03-17T21:17:33.563223,6,EyesOpen
-232.10051442390855,1980.4316139735718,-5741.403191256904,-8048.997288822805,28822.37330941836,-3434.993736147134,4228.257146865982,4667.580684135042,0.0,0.0,0.0,2019-03-17T21:17:33.570886,6,EyesOpen
-145.04046977048753,2071.2020482065736,-5636.819378950522,-7935.696296178854,28919.044604187562,-3462.9110649718127,4323.386171267769,4763.044984703659,0.0,0.0,0.0,2019-03-17T21:17:33.571560,6,EyesOpen
-242.0917441954308,2000.2352595609736,-5724.70643814879,-7943.564110227122,28847.630780652857,-2975.4865736349316,4262.321205415869,4792.839860062583,0.0,0.0,0.0,2019-03-17T21:17:33.578163,6,EyesOpen
-321.30632654503904,1929.7602092933905,-5816.862680538021,-8028.657201368475,28769.019695403542,-2868.667586883019,4182.458422477058,4718.02857137067,0.0,0.0,0.0,2019-03-17T21:17:33.578904,6,EyesOpen
-225.9537846986991,1997.5530502263368,-5736.1728830543625,-8026.869061812051,28838.89124857083,-3330.2758133740203,4240.640013294222,4682.802222109106,0.0,0.0,0.0,2019-03-17T21:17:33.585616,6,EyesOpen
-136.79267606647923,2081.193277978096,-5636.953489417254,-7944.100552094049,28921.10096467745,-3502.1160247464213,4323.967316623606,4748.359888596522,0.0,0.0,0.0,2019-03-17T21:17:33.586099,6,EyesOpen
-235.4532760922046,2006.7172654530127,-5718.000914812197,-7946.536892239677,28853.28577200005,-3063.9324264445813,4268.646749096722,4784.94969426986,-0.014,1.01,0.244,2019-03-17T21:17:33.594976,6,EyesOpen
-340.10414363195224,1915.5444998198152,-5834.542910402169,-8031.451169425389,28754.60282022987,-2837.218682434402,4174.344739239781,4720.241394071745,0.0,0.0,0.0,2019-03-17T21:17:33.595679,6,EyesOpen
-271.05960500950874,1973.681387148069,-5786.151383656429,-8058.385021494034,28798.926329484744,-3250.591844390851,4205.100739610283,4662.216265465769,0.0,0.0,0.0,2019-03-17T21:17:33.601181,6,EyesOpen
-136.74797257756862,2089.3963681931937,-5644.575434276514,-7952.348345798057,28917.703499520245,-3509.2015277387536,4325.688400946665,4742.056696660125,0.0,0.0,0.0,2019-03-17T21:17:33.601742,6,EyesOpen
-189.9004208922888,2051.800734019367,-5674.236199168707,-7905.94612430884,28898.995089411153,-3107.3171624323327,4321.307459033425,4823.260584266256,0.0,0.0,0.0,2019-03-17T21:17:33.608301,6,EyesOpen
-331.3646115499272,1938.2091686974966,-5816.43799739337,-8001.499831855278,28776.820454218443,-2787.6872167214415,4201.54681224189,4760.98862421377,0.0,0.0,0.0,2019-03-17T21:17:33.608965,6,EyesOpen
-287.4881371841594,1958.1916282405411,-5792.812203504111,-8045.5551201766875,28793.204282904182,-3123.9915637959916,4204.363132043259,4693.352245492011,0.0,0.0,0.0,2019-03-17T21:17:33.616266,6,EyesOpen
-162.3407199788952,2070.7550133174677,-5662.009794951653,-7970.609721018043,28904.58302552498,-3498.830318311491,4309.28222051647,4736.200539612834,0.0,0.0,0.0,2019-03-17T21:17:33.616951,6,EyesOpen
-183.10549057787546,2074.4430511525934,-5668.245931654684,-7923.492243706256,28906.30410984804,-3214.5831840733513,4315.875985130785,4806.832052091605,0.0,0.0,0.0,2019-03-17T21:17:33.623431,6,EyesOpen
-314.6231549529022,1950.6590903591027,-5808.972514745297,-8006.39486389099,28793.83013174893,-2817.3256298691786,4204.541945998901,4762.262673647723,0.0,0.0,0.0,2019-03-17T21:17:33.630280,6,EyesOpen
-338.6512802423573,1921.780636522846,-5831.0336865226855,-8081.295559560724,28771.523090782535,-3064.1335921446794,4169.472058948524,4670.262893469679,-0.012,1.012,0.248,2019-03-17T21:17:33.630953,6,EyesOpen
-213.3250490814506,2023.190501116574,-5704.2992954610945,-8027.204337978881,28874.5646327215,-3508.866251571924,4262.7235368160655,4686.02087331067,0.0,0.0,0.0,2019-03-17T21:17:33.637783,6,EyesOpen
-178.25516203107384,2069.6374260947023,-5654.745478003679,-7936.9032903794405,28929.259351403638,-3309.4439875416742,4325.084903846372,4790.336464683588,0.0,0.0,0.0,2019-03-17T21:17:33.638277,6,EyesOpen
