eeg1,eeg2,eeg3,eeg4,eeg5,eeg6,eeg7,eeg8,accx,accy,accz,iso_utc,session_id,command_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.02,0.188,2019-03-17T21:25:33.849269,12,EyesOpen
-18587.800096011175,-9664.268453630026,6508.358598751855,-2129.249528557006,28951.34287492548,8666.508932889574,15772.64258535416,10873.073145517486,0.0,0.0,0.0,2019-03-17T21:25:33.857227,12,EyesOpen
-18439.049236661107,-9515.562297768867,6626.3981612203315,-2079.0251587659313,29099.624347641988,8373.254045635944,15915.649046379216,10935.769788714622,0.0,0.0,0.0,2019-03-17T21:25:33.863274,12,EyesOpen
-18480.46701913679,-9553.761429042986,6705.769205781127,-1876.0936708561983,29104.22880699978,8809.35893170344,15922.399273204717,11084.207723642317,0.0,0.0,0.0,2019-03-17T21:25:33.864010,12,EyesOpen
-18627.653256374986,-9710.625971630332,6605.9686667881815,-1897.908973444578,28957.087273250494,9156.883854494556,15785.651300627149,11043.728714433755,0.0,0.0,0.0,2019-03-17T21:25:33.871986,12,EyesOpen
-18616.030349258228,-9705.842698316896,6503.62002892733,-2115.8384818838217,28923.000862956153,8757.480532822674,15753.978878733978,10880.58333165447,0.0,0.0,0.0,2019-03-17T21:25:33.872744,12,EyesOpen
-18457.5564810701,-9535.321239867359,6596.044492250025,-2118.967726107565,29070.768245550185,8362.79342923086,15891.777383300947,10903.695035421257,0.0,0.0,0.0,2019-03-17T21:25:33.878344,12,EyesOpen
-18445.732408253243,-9518.088044892316,6700.3600836229425,-1911.1188544176646,29115.404679227435,8708.083177576444,15933.0610553099,11061.923034420375,0.0,0.0,0.0,2019-03-17T21:25:33.878931,12,EyesOpen
-18600.518238606244,-9683.334491650403,6621.9948675626365,-1882.3074558147737,28975.6392211484,9147.250252634318,15803.577399680305,11060.291357075139,0.014,1.028,0.176,2019-03-17T21:25:33.886430,12,EyesOpen
-18631.609515143577,-9726.808634615974,6502.1895172821905,-2086.1777169916295,28913.568426796013,8867.115839375954,15748.368590875698,10905.952561611242,0.0,0.0,0.0,2019-03-17T21:25:33.887085,12,EyesOpen
-18478.388306902445,-9553.515559853979,6570.228227404145,-2139.8889589177325,29051.99278020773,8395.382272646699,15876.555845326882,10893.815564372011,0.0,0.0,0.0,2019-03-17T21:25:33.893473,12,EyesOpen
-18431.784919713133,-9497.278570804427,6696.47088008772,-1944.557064122804,29128.167525311415,8624.353542846864,15948.304945028418,11049.227243569761,0.0,0.0,0.0,2019-03-17T21:25:33.894051,12,EyesOpen
-18564.82250271112,-9644.934194676185,6653.93551038927,-1859.4863247259052,29010.172666331848,9136.834339718145,15843.698780977582,11093.707215035822,0.0,0.0,0.0,2019-03-17T21:25:33.901115,12,EyesOpen
-18625.619247629555,-9718.136157767316,6529.525700751031,-2042.904739726155,28917.994072198162,8984.574256488593,15756.683439813072,10946.83390222,0.0,0.0,0.0,2019-03-17T21:25:33.902048,12,EyesOpen
-18500.695347868845,-9573.229798463559,6552.212721373167,-2155.311662591894,29017.88401816893,8451.351040762787,15849.08555139131,10883.243189244651,0.0,0.0,0.0,2019-03-17T21:25:33.909044,12,EyesOpen
-18412.629474714933,-9472.378727481215,6692.089938174479,-1973.7484423814349,29131.72145267981,8551.956242556125,15958.9667271336,11031.882289872443,0.0,0.0,0.0,2019-03-17T21:25:33.909634,12,EyesOpen
-18532.56893546211,-9614.312304772415,6683.439813070276,-1841.135542528098,29042.448585325314,9096.288275276218,15877.114638938267,11114.717854823812,0.0,0.0,0.0,2019-03-17T21:25:33.916051,12,EyesOpen
-18623.83110807313,-9711.810614086464,6555.610186530374,-1989.7299396669794,28930.28753164858,9082.877228603033,15768.015774251911,10987.759946317667,0.0,0.0,0.0,2019-03-17T21:25:33.923159,12,EyesOpen
-18511.692406140854,-9585.813830591898,6555.811352230472,-2140.537159506936,29017.392279790914,8536.533538881962,15846.559804267861,10895.626055672892,0.008,1.034,0.17200000000000001,2019-03-17T21:25:33.924173,12,EyesOpen
-18413.16591658186,-9485.521553220935,6683.573923537007,-2014.1380446121748,29145.020740630716,8478.240189342521,15963.414724280206,11010.670484384356,0.0,0.0,0.0,2019-03-17T21:25:33.930640,12,EyesOpen
-18518.688502155364,-9598.420214464692,6695.08507193149,-1855.8876938686008,29072.75755080671,9006.322503843607,15897.052394992399,11112.169755955907,0.0,0.0,0.0,2019-03-17T21:25:33.931249,12,EyesOpen
-18651.144939797516,-9737.693934165709,6558.135933653824,-1974.351939481728,28928.09706069196,9117.433025530938,15758.829207280782,10996.454774910782,0.0,0.0,0.0,2019-03-17T21:25:33.938816,12,EyesOpen
-18566.744752734274,-9646.320002832414,6524.876537904327,-2156.8762847037656,28976.55564267107,8591.205905819645,15802.75038513546,10871.307357705517,0.0,0.0,0.0,2019-03-17T21:25:33.939518,12,EyesOpen
